,opportunityId,title,description,agencyName,agencyAddress,placesAvailable,applicationInstructions,applicationRequirements,startDate,endDate,applicationStartDate,applicationEndDate,salaryAmountMin,salaryAmountMax,salaryCurrency
875,21202,Supply Chain Management Intern (Procurement),"Siemens Mobility is the world’s leading provider of mobility solutions that enable the efficient, safe and environmentally friendly transport of people and goods – and help improve the quality of everyday life for millions of people on all continents. Driven by innovation, we develop intelligent solutions for the increasing digitalization of the transport sector. Our range of offerings includes rail vehicles, rail automation, road traffic management systems, rail electrification and services.

Be a part of it, design the future of Mobility and join us for your internship with Siemens Mobility Singapore.

What are my job responsibilities? 
• Exposure to key supplier negotiations and management of critical delivery and supply chain challenges 
• Involved in the building and management of strategic supplier relationships to meet Siemens Mobility’s fast paced ramp roadmap 
• Development and Implementation of category strategies and projects related but not limited to cost reduction initiatives, supply base optimization, and contract negotiation.

What do I need to qualify for this role? 
• Currently pursuing a Degree or Masters in Business / Business Administration / Management / Engineering / Economics / Supply Chain Management or Related field of study. 
• Availability to intern for 6 – 9 months will be a plus 
• Strong math, analytical, problem-solving skills 
• Excellent oral, written, and technical communication skills 
• Enthusiastic and positive attitude 
• Self-motivated and team oriented 
• Proficient in Microsoft applications, SharePoint and Excel 
• Basic programming and Tableau background are a bonus 

To be eligible for this position, applicants must possess a Valid Student Pass in Singapore or satisfy the Ministry of Manpower’s Work Holiday Pass (WHP) requirements

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",Siemens Mobility Pte Ltd,"60 Macpherson Road, The Siemens Centre, SINGAPORE, 348615, SINGAPORE",1,Please ensure that you attach a copy of your C.V. with your application.,,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1000.0,1000.0,SGD
876,21203,Project Title:Controlling Assistive Machines using Brain Waves and Other Biosignals and wireless signals ,"Evaluation and translation of electric or metabolic brain activity into control signals for control of selected motorised devices

In this internship, you will: 

1. Learn the state of the art brain wave interface devices
2. Acquire machine learnning/classification techniques to classify brainwave signals in identifyable tasks.
3.  Acquire hands-on opportunity to apply design to real use cases

Job Requirements: 

1. Studying Electrical & Electronics, Computer Engineering/ Science.
2.Good knowledge in signal processing, electronics & electrical circuitry design.
3. Some experience in simulation and programming tools, such as Matlab, Python, or C/C++
4. Some experience in development board/MCU such as Arduino/Raspeberry PI         
5.  Good analytical and problem solving skills",Government Technology Agency of Singapore (GovTech),"#10-01 / 10 Pasir Panjang Road, Mapletree Business City, Singapore, 117438, SINGAPORE",2,Please ensure that you attach a copy of your C.V. with your application.,,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,2000.0,2000.0,SGD
877,21208,Analysis Intern,"The Analysis Intern will have the opportunity to gain and apply knowledge of fundamental analysis in oil trading, in supporting the Analysis team in the development of market analytics for Trading and Shipping. The Analysis Intern will assist the Commercial Analysts with research work, production of regular reports, data collection, data cleaning and improvement of supply and demand fundamentals data used.",Ampol Management Services Pte Ltd,"#31-63 / 1 Raffles Place, One Raffles Place, Tower 2, 048616, SINGAPORE",2,Please ensure that you attach a copy of your C.V. with your application.,,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
878,21210,Artificial Intelligent Robotic Humanoid to assist daily tasks of people with physical limitation,"This project aims to develop a Robot Humanoid for people with physical/motor disabilities to help with self care. 

In this internship, you will learn: 


1. Learn the state of the art in robotics solution for pick & place and for communication with people.
2.  Learn the state of the art in computer vision to enhance robotics solution.
3. Electronics, Hardware and Software Prototype building and development

Job Requirements: 

1. Knowledge/experience in signal processing techniques, electronics circuitry design.
2. Passion in programming coding and algorithm analysis & implementation
3. Experience in simulation and programming tools, such as Matlab, Python, or C/C++
4. CAD structural & mechanical design                
5. Good analytical and problem solving skill",Government Technology Agency of Singapore (GovTech),"#10-01 / 10 Pasir Panjang Road, Mapletree Business City, Singapore, 117438, SINGAPORE",2,Please ensure that you attach a copy of your C.V. with your application.,,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,2000.0,2000.0,SGD
879,21212,Robotics Engineer Intern,"DECADA Robotics is the integration of Robotic Applications to the Internet of Things so as to enable public agencies to operate robotics seamlessly and serve citizens more efficiently. With our ageing workforce, it is imperative that our frontline services are able to continue to meet the needs of the public with less manpower, and DECADA Robotics aims to solve this problem.

In this internship, you will: 

1. Build and Design the electrical/Electronic circuitry for robotic applications, as well as work with BLDC motors and motor controllers
2.  Learn embedded engineering and automation engineering to ensure safety standards are met
3. Learn Robotic Operating System so as to be able to create your own packages for Robotic navigation and Perception
4. Run system tests and reliability tests on solutions

Job Requirements: 

1. Studying Electrical/Electronical Engineering or Computer Engineering or Computer Science
2. Able to learn PLC programming, ROS with C++ with various communication protocols such as MODBus
3. Able to think quickly on their feet to troubleshoot and resolve problems in a timely manner ",Government Technology Agency of Singapore (GovTech),"#10-01 / 10 Pasir Panjang Road, Mapletree Business City, Singapore, 117438, SINGAPORE",7,Please ensure that you attach a copy of your C.V. with your application.,,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,2000.0,2000.0,SGD
880,21214,Associate Embedded Software Engineer,"To support the MANUCA Tech Stack development of embedded applications, middleware and drivers for MANUCA products ( IoT sensor nodes) 

In this internship, you will: 

1. Design and deploy working software applications across a varied IoT Stack (embedded devices, mobile app, microservices)
2. Work in a Scrum team using Agile methodology
3. Work with different IoT architectures
4. Design testing framework to test an IoT network before deployment

Job Requirements: 

1. Fluent in C++ and/or Java
2. Strong understanding of data structures and algorithms.
3. Has basic understanding of computer hardware.
4. Knowledge of real-time operating systems will be an added advantage.
5. Knowledge of design patterns will be an added advantage.",Government Technology Agency of Singapore (GovTech),"#10-01 / 10 Pasir Panjang Road, Mapletree Business City, Singapore, 117438, SINGAPORE",1,Please ensure that you attach a copy of your C.V. with your application.,,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,2000.0,2000.0,SGD
881,21216,Software Development Intern,"Project Description / Internship Job Description:
You will work with the development team to understand and transform customer technical requirements. You will also be participating in front-end (WEB UI) and back-end (script) development. Through this internship, you will also learn to design, develop and use APIs yourself. As an intern in the software team, you will be expected to participate in code review, testing and release management.

Requirements:
• We prize creativity, and a high level of responsibility and maturity.
• Out-of-school experiences like winning programming contests, prior internships, open source contribution etc. will make your application stand out.

Skill Sets:
• Python3 with previous experiences in school or personal projects
• Knowledge of Django, Flask or any other MVC framework and its best practices
• Knowledge in using databases (PostgreSQL, Redis)
• Knowledge on APIs (REST) or gRPC
• Knowledge of message queues and microservices is a plus
• Knowledge of Docker is a plus


Training Location, if differ from company address:
140 Paya Lebar Road, #06-15 AZ@Paya Lebar, Singapore 409015",Innowave Tech Pte. Ltd.,"80 Marine Parade Road, #10-05 Parkway Parade, Singapore, 449269, SINGAPORE",1,Please ensure that you attach a copy of your C.V. with your application.,,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1000.0,1000.0,SGD
882,21219,Information Security & Technology Enablement Intern,"What To Expect:

As an Information Security and Technology Enablement intern at TRS Forensics Pte Ltd, you will have the opportunity to gain hands-on experience in serving our clients by providing them with cybersecurity assessments and solutions, to enhance their businesses’ digital resilience. You will also be involved in providing advisory services to our clients in digitalisation, to improve the efficiency of their business processes and help them reduce long term costs.

Information Security Related Job Scope: 
•	Work closely with our Data Protection Team in the provision of Data Protection Advisory Services
•	Review and measure the effectiveness of our client’s cybersecurity programs.
•	Perform technical cybersecurity assessment to help enhance our client’s business resilience.
•	Assist our client in complying with a myriad of regulations and policies pertaining to cybersecurity.
•	Design and develop cybersecurity solutions to help our clients mitigate risks of cybersecurity attacks.
•	Respond to our client’s needs when they suffer from a cyberattack and/or security breach.
•	Assist in Computer Forensics Investigations.

Technology Enablement Related Job Scope:
•	Understand our client’s business processes and existing digital infrastructure.
•	Review, analyse and streamline existing business processes.
•	Offer curated solutions to enhance business efficiency through digital transformation. 
•	Work with both internal and client facing teams to propose digital implementation, roadmaps, and enablement plans.",TRS Forensics Pte Ltd,"05-01 / 90 Lorong 23 Geylang, Agrow Building, 388393, SINGAPORE",1,Please ensure that you attach a copy of your C.V. with your application.,Resume and Unofficial Transcript,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,,,
883,21220,Driving Innovation with Cloud AI,"Project Description
1. Background: We are a tech innovation unit within a larger public security community passionate about creating software products that leverage the latest cloud and blockchain technologies to bring about digital transformation to better secure Singapore. 
2. Objective: AI is making it easier for people to do things everyday, whether it is transcribing a video, translating an article or identifying objects in the video. AI also provides new ways of looking at existing problems, from rethinking security practices to advancing new discoveries. To this end, we aim to prototype and build Cloud AI applications to open new discovery opportunities and drive innovation for the public security community.

Learning Points for Intern:
Guided by an experienced mentor, you will learn to design, develop, secure and test the fast-evolving blockchain cloud AI apps using micro-service architecture. You will build automated unit test cases, to package and deploy software with bare minimal dependencies in Docker containers, which are compact and flexible to continuous integrate and deliver new features to the users rapidly in a modern cloud platforms. By taking multiple small steps in an agile way, you can achieve the desired project outcomes that may seem daunting and challenging to you in the beginning. You will be assigned to work in one or more of the following projects: 
- Data track: Web scraping and collecting of semi-structured and unstructured data . Construct and refine processing pipelines to improve workflows and efficiency
- UI track: Design and develop front-end UI applications to facilitate our users to interact with our AI models and APIs
- API Track: Construct backend API services with CI/CD to ensure that our front-end apps can send and receive timely and accurate information

Knowledge/Skills Preferred:
To set you up for success, we will revise and walkthrough with you the per-requisite skills and knowledge during the on-boarding stage:
- Fluent in essential web markups and syntaxes i.e. HTML5, CSS and JavaScript
- Practical hands-on experience in at least one web development framework, such as Node, Typescript and Python
- Familiar with agile software engineering practices and test-driven development processes, such as UML design and unit testing
- Effective communicator and comfortable with conducting presentations and demonstrations to management
- Must be Singapore citizens",Ministry of Home Affairs,"28 Irrawandy Road, New Phoenix Park, 329560, SINGAPORE",2,"Please ensure that you attach a copy of your C.V., University transcript, NRIC and Birth Certificate with your application. ",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
884,21225,Internship - Product Master Data Management (ID: 323305),"The student, as part of the Product Master Data department as part of Corporate Supply Chain, you will be under the guidance of an assigned mentor, you will contribute in Data management and undertake digitalization transformation projects for department.


In your new role you will:
1. Consolidate all required Product Master Data requests for modelling in Infineon's Global Master Data applications
2. Validate if Product Master Data requests are able to fulfil both business units demand and manufacturing requirements
3. Implement structured Product Master Data in Infineon's Global Master Data applications
4. Ensure Data quality control on Product Data Management
5. Be involved in Master Data related projects as assigned

Internship Learning Outcomes: 
1. Learn how to consolidate all required Product Master Data requests for modelling
2. Gain knowledge on how to validate the Product Master Data request and fulfil both business units demand and manufacturing requirements
3. Know how to develop and implement structured Product Master Data in Infineon's Global Master Data applications
4. Understand Data quality control on Product Data Management
5. Improve interpersonal and communication skills through being involved in Master Data related projects

You are best equipped for this task if you have:
1. Pursuing Bachelor in IT / Engineering / Supply Chain/ Business Administration studies
2. Good analytical and communication skills
3. Perform tasks meticulously and accurately
4. Proficient in MS Excel (especially functions)",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply and kindly submit your documents at https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323305-Internship-Product-Master-Data-Management/

Kindly attach a copy of your C.V. together with your application. 
",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
885,21226,Internship - Digitalization IC Package R&D Processes (323416),"The student, as part of Backend IC Package R&D, will participate to elaborate the digitalization strategy of the department.

In your new role you will:

Analyze the key internal processes from IC package idea to high volume manufacturing and identified the key non-value added tasks
Identify the potential automation and digitalization ideas
Assess the efficiency increase and business case for the top digitalization activities identified
Prepare scenario to support change management and digital transition of the department

Internship Learning Outcomes: 
Understand the IC package lifecycle from innovation to high volume manufacturing
Develop leadership skills to prepare digital transformation in a large organization

You are best equipped for this task if you have:

On track to attain Master or Degree in Data Science, Business Analytics or relevant
Have a research-oriented mindset
Have already leadership experiences",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply directly via: 

https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323416-Internship-Digitalization-IC-Package-RD-Processes/",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
886,21227,Internship - System Application Engineering (ID: 323119),"The student, as part of the System Application Engineering, (SAE ITS) team and under the guidance of an assigned supervisor, will undertake projects working on system engineering activities related to Internet of Things security use cases.


In your new role you will:
1. To assist engineers in system project code development, testing and verification of microcontrollers system and security products.
2. To perform system function verification and testing
3. To evaluate system solutions and draft reports on the outcome of the evaluation and analysis
4. To prepare application notes and getting started guides for various solutions developed
5. To assist in coding in C/C++, Python and shell scripts languages


Internship Learning Outcomes:
1. To acquire knowledge and methodology in system troubleshooting and analysis
2. To document outcomes of the analysis
3. To acquire programming and system security knowhow
4. To collaborate and contribute to open source development projects


You are best equipped for this task if you have:
1. On track to attain Bachelor in Electrical & Electronic / Computer/ Industrial Engineering
2. Prior coding experience in any programming languages with software version control tool(GIT)
3. Prior Linux and MCU based programming
4. Exposure in system technical / functional analysis
5. Proficient in Microsoft power point and document preparation
6. Possess analytic and problem solving skills",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply and kindly submit your documents at https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323119-Internship-System-Application-Engineering/ 

Kindly attach a copy of your C.V. together with your application. 

",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
887,21228,Internship - Machine Learning For Yield Analysis (ID: 323386),"The student, as part of the yield team and under the guidance of an assigned mentor, will undertake projects supporting Infineon Aurix 3G yield analysis.
1. Tableau development for Aurix 3G module related yield topics.
2. Machine learning in FE yield and BE yield prediction.
3. Deep learning for CV related project like wafermap pattern recognition and NLP related project like yield root cause comments analysis.


In your new role you will:
1. Design and provide data/information in form of reports, dashboards using Visualization Tools such as Tableau.
2. Implement supervised/unsupervised/semi-supervised learning AI/ML models on feature extraction, yield prediction and yield issue classification by using scikit-learn, Pytorch, Tensorflow and Keras.
3. Extract data from different databases via Oracle SQL and MySQL, and apply data cleansing, outlier identification, and missing data techniques via Python Script.


Internship Learning Outcomes:
1. Be able to implement the state-of-art AI/ML models in the semiconductor yield analysis area.
2. Build up data visualization platform by Tableau.
3. Develop database skills (Oracle SQL, MySQL).",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply and kindly submit your documents at
https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323386-Internship-Machine-Learning-For-Yield-Analysis/

Kindly attach a copy of your C.V. together with your application. 
",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
888,21229,Internship - Project Engineer (323448),"The student, as part of the BE DEV team and under the guidance of an assigned mentor, will undertake projects working on digitalization of existing forecasting of resource and equipment and also logistic database required to support development projects in the organization, and at the same time will also work on creating automated reports of various logistic activities.

In your new role you will:
Support high level organizational planning for resource and equipment
Support development build planning and automation of reports
Support resource and equipment booking for development builds and automation of reports
Support material inventory reporting and automation of reports
Provide documentation on the assigned tasks

Internship Learning Outcomes:
Understand package development process
Understand semiconductor backend package process flow and logistic arrangement
Insight of resource planning and equipment forecasting to support projects

You are best equipped for this task if you have:
On track to attain a Bachelor in Engineering / Computing
Knowledge on Database / Scripting / Programming
Data analytical skill",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply directly via: 

https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323448-Internship-Project-Engineer/",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
889,21231,Internship - Mechanical Analysis/Testing & Data Analysis (323451),"The student, as part of the package simulation team under the guidance of an assigned mentor, will assist in the structural analysis of package design using finite element software, experimental testing, and data analysis using Excel and Matlab. Guidance examples will be provided for the student for learning the software.

In your new role you will:
Assist the package simulation team in modeling and evaluation of structural behavior of package design; the student is expected to run simple DoE study with guidance from the mentor
Conduct experiment testing using universal tester
Assist to post-process analysis result and prepare documentation
Conduct data analysis using Excel and/or Matlab

Internship Learning Outcomes:
Understand the IC packaging process
Familiarize with commercial finite element analysis software package such as Ansys
Familiar with the usage of universal tester
Application of basic engineering principles to actual engineering problems

You are best equipped for this task if you have:
Strong interest and foundation in solid mechanics
Meticulous in hand-on work and detailed analysis
Good knowledge of MS-Excel
Some background in any finite element analysis usage will be a plus
Good communication and interpersonal skills
Be curious and always keep an inquiry approach when analyzing data/result",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply directly via: 

https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323451-Internship-Mechanical-Analysis-Testing-Data-Analysis/",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
890,21232,Internship - Smart Product Database Analysis Tool (ID: 323393),"The student will enable Infineon's product system data integrity checks and consistency for usage in development and production.

The project requires data extraction and advanced manipulation, to generate structured identification of inconsistencies and enable further corrections by respective data owners. The data analysis may be extended with artificial intelligence (AI) algorithms to detect gaps and propose rectification solution.


In your new role you will:
1. Work with Infineon's central product database.
2. Enable adequate data extraction.
3. Code smart analysis tool to identify inconsistencies in a very large database system.
4. Provide clear and structured recommendations for further data correction by respective data owners.
5. Implementation using AI algorithms shall be proposed for increased efficiency and enable generalization.


Internship Learning Outcomes:
1. Technical 
• Understand product database system in a large MNC such as Infineon.
• Familiarize with data extraction and analysis, developing required code.
• Identify and implement suitable AI algorithms to detect and solve inconsistent data issues.
• Interface with multiple cross-functional teams responsible for various data sets.

2. Non-technical:
• Understanding of automotive semiconductor R&D processes
• Exposure to industry practices and processes


You are best equipped for this task if you have:
1. Strong software engineering competency with special interest and knowledge in big data analytics & artificial intelligence. 
2. Prior experience in fault detection software development and natural language AI 
3. Fluent in Microsoft Excel and Python. Familiarity with tools such Pandas, Python, Tensor flow and PyTorch is an advantage.
Team player, curious and thinking out of the box.",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply and kindly submit your documents at
https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323393-Internship-Smart-Product-Database-Analysis-Tool/

Kindly attach a copy of your C.V. together with your application. 
",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
891,21233,Internship - AMS IP Validation/Automation (ID: 323410),"The key focus of this internship is on validation of analog IPs & automation of the lab validation processes. Our objective is to offer this job opportunity as a vehicle for training intern on understanding of analog mixed signal IPs and their associated characterization and validation processes before productization. In addition, we like the intern to acquire skills in programming for application specific tasks and lab automation.

In your new role you will:
1. Perform validation of analog mixed signal IPs e.g. PMU, PLLs, ADC/DAC and Temperature Sensor.
2. Automate silicon laboratory validation and measurement processes for the analog mixed signal IPs.
3. Included in the automation is the post processing of the test results and generation of report/documentation.


Internship Learning Outcomes:
1. Gain understanding on AMS IPs & their associated validation processes.
2. Acquisition of programming skills.
3. Lab equipment automation and application knowledge.


You are best equipped for this task if you have:
1. Undergraduate of Bachelor’s/ Master’s degree programme in Electronics/Electrical Engineering or Physics
2. Familiar with basic laboratory equipment, like oscilloscope, soldering station, power supplies and signal generators.
3. Prior experience in programming. Experience in C# and C++ programming language will be added advantage.",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply and kindly submit your documents at
https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323410-Internship-AMS-IP-Validation-Automation/

Kindly attach a copy of your C.V. together with your application. 
",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
892,21234,Internship - Data Science Analyst (323445),"The student, as part of the Automation Process & Equipment (APE) team and under the guidance of an assigned mentor, will undertake projects working on the deployment of an image recognition system using artificial intelligence for backend package inspection.

In your new role you will:
Develop a process flow for the utilization of artificial intelligence to inspect packages
Define classification criteria together with stakeholders and perform image annotation
Verify AI model output by validating images with assigned classification
Test AI software to ensure functionality as well as recommend feature enhancements
Work on documentation of process flow, control documents, failure-mode-analysis etc.

Internship Learning Outcomes:
Learn how automatic optical inspection tools are used to visually screen packages for defects
Understand the various visual failure modes for package inspection
Work on a project to deploy artificial intelligence in the inspection of backend packages

You are best equipped for this task if you have:
On track to attain Bachelor in Computer Science / Computer Engineering
Able to write scripts in Python
Have fundamental understanding of Artificial Intelligence and Machine Learning
Able to design dashboards on Tableau
An interest in the semiconductor manufacturing and considering a career in this industry",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply directly via: 

https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323445-Internship-Data-Science-Analyst/",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
893,21235,Internship – Digitalization for Package Cost Estimation In Package Development Process (323447),"The student, as part of the BE DEV team and under the guidance of an assigned mentor, will undertake projects working on Digitalization of existing Project Development Flow Process.

In your new role you will:
Project requirement gathering and analysis.
Data attribute mapping to productive databases and data analysis (BoM / Process / Manufacturing details).
Cost estimation method and modeling proposal.
Prototype coding and trial run.
Documentation.

Internship Learning Outcomes:
Understand package development process
Factors Consider during Package Cost computation during Package Project Development

You are best equipped for this task if you have:
On the track to attain Bachelor in Engineering/Computing
Knowledge on Database/Scripting/programming
Data Analytical Skill
Machine Language",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply directly via: 

https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323447-Internship-Digitalization-for-Package-Cost-Estimation-In-Package-Development-Process/",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,,,
894,21236,Internship – Digitalization for Package Development Delta Assessment (323446),"The student, as part of the BE DEV team and under the guidance of an assigned mentor, will undertake projects working on Digitalization of existing Project Development Flow Process.

In your new role you will:
To setup database for existing and future package delta assessment.
To demonstrate auto generation of package delta assessment.
To auto read-in new package info into the database.
To deliver step by step guideline on deliverable and system sustainable.

Internship Learning Outcomes:
Understand package development process
Factors Consider during Product Delta assessment during Package Project Development
Maintenance Requirement in a system development


You are best equipped for this task if you have:
On the track to attain Bachelor in Engineering/Computing 
Knowledge on Database/Scripting/programming
Data Analytical Skill
Machine Language",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply directly via: 

https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323446-Internship-Digitalization-for-Package-Development-Delta-Assessment/",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
895,21237, Internship - AI/ML for Automatic Test Equipment (ID: 322857),"Student will be assigned to a mentor (hire manager) in Test Equipment Engineering team to learn concept of ATE and AI/ML. involve in Final Test Equipment Engineering Team for AI/ML implementation.


In your new role you will:
1. Learn and understand semiconductor industry Final Test Automictic Test Equipment (ATE) and concept of testing.
2. Involvement in Test Equipment Engineering team to develop AI/ML applications to analyze faulty hardware lead to test failure.
3. To roll out AI/ML in Shop floor in order to improve test reject troubleshooting efficiently toward down time reduction.


Internship Learning Outcomes:
1. Associate the learning in institution to the industry
2. Understand Final Test ATE, the concept of Semiconductor Testing
3. Understand important of AI/ML in industry


You are best equipped for this task if you have:
1. Undergraduate student on Bachelor in Electrical & Electronic / Computer Engineering /IT
2. Basic knowledge on Microsoft office and amp; Tableau (eg. Excel & amp; power point)
3. Interest on problem solving",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply and kindly submit your documents at
https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/322857-Internship-AI-ML-for-Automatic-Test-Equipment/

Kindly attach a copy of your C.V. together with your application. 
",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
896,21238,Internship - Database Design Project Management (323405),"Student will be working closely with Product Development, Quality Control and Factory Integration departments to come up with creative solutions in designing and developing database for Infineon Backend 6Steps data and knowledge management system. The student will be mentored by industry 4.0 and automation department.

In your new role you will:
Learn development and product processes for Infineon Backend Manufacturing
Understand big picture of existing systems used for Data and Knowledge management by Product Development and Production
Work closely with Factory Integration team to design and develop 6Steps data and knowledge management database
Propose 6 steps data and knowledge management database architecture design and development

Internship Learning Outcomes:
Understand development and production processes in a semiconductor company
Understand agile software development process
Hands on practice for database design and development
Soft skills development by working with stakeholders from multiple departments


You are best equipped for this task if you have:
On track to attain Bachelor in Electrical & Electronic / Computer Engineering
Have experience in developing database from projects done during university projects/past internships
Have experience leading projects and working with multiple stakeholders
Able to work independently with minimal supervision",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply directly via: 

https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323405-Internship-Database-Design-Project-Management/",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
897,21239,Internship - Engineering Document Specialist (ID: 323257),"The student, as part of the OSAT Operations Documentation team will support daily operations of technical documentation verification on support BOM (Bill of Material) review on the master data migration as part SAP data migration under the guidance of experience mentor.


In your new role you will:
1. Gain opportunities to have an overall supply chain in manufacturing IC
2. Learn on IC assembly process and materials
3. Review the Technical Document used in IC packaging.
4. Learn on IC bonding diagram

Internship Learning Outcomes:
1. Understand the complex supply chain on IC manufacturing production environment.
2. Understand the different packaging type in semi-conductor manufacturing
3. Master data setup in IC manufacturing environment

You are best equipped for this task if you have:
1. On track to attain Degree in Manufacturing / Material Science / Mechanical 
2. Keen on joining Semiconductor industry as a potential career
3. Interest to have an overview of IC supply chain",Infineon Technologies Asia Pacific Pte Ltd,"168 Kallang Way, SINGAPORE, 349253, SINGAPORE",1,"Please apply and kindly submit your documents at
https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/323257-Internship-Engineering-Document-Specialist/

Kindly attach a copy of your C.V. together with your application. 
",,2022-01-10T00:00:00,2022-05-28T23:59:00,2021-08-25T00:00:00,2021-08-31T23:59:00,1500.0,1500.0,SGD
